Skewness: -0.7132292195904519, Average LID: LPCA: 3.8905675786035117  |||  MLE: 2.065240081465926  |||  MLENB: 2.065240081465926  |||  TLE: 3.1651789470073584
LPCA: 0.3690273515136681  |||  MLE: -0.046230201644948926  |||  MLENB: -0.046230201644948926  |||  TLE: -0.006558808585463186
node;in_degree;local_intrinsic_dimensionality_LPCA;local_intrinsic_dimensionality_MLE;local_intrinsic_dimensionality_MLENB;local_intrinsic_dimensionality_TLE
0;39;3;0.0;0.0;3.2842279007232644
1;89;4;0.0;0.0;2.483228926342452
2;64;5;0.0;0.0;3.8838663739891075
3;118;3;0.0;0.0;2.996817728566578
4;118;3;0.0;0.0;2.996817728566578
5;64;5;0.0;0.0;3.8838663739891075
6;99;4;3.766907362939445;3.766907362939445;3.7709457231555157
7;39;3;0.0;0.0;3.2842279007232644
8;89;4;0.0;0.0;2.483228926342452
9;83;5;2.4912706020701587;2.4912706020701587;2.8623038650517425
10;108;4;2.3022073399850727;2.3022073399850727;2.4811652951678664
11;94;5;3.734204969792982;3.734204969792982;3.7487791568241993
12;115;5;2.3799026570572597;2.3799026570572597;2.522831064041762
13;75;4;3.028466770816356;3.028466770816356;3.0671465652342875
14;45;3;3.5551878699328694;3.5551878699328694;3.4987765424763997
15;94;5;2.818673901920585;2.818673901920585;2.8062970862857703
16;86;5;3.201782511120034;3.201782511120034;3.240792383535844
17;56;4;0.0;0.0;2.643135351958585
18;71;3;3.045475713229941;3.045475713229941;3.04368416587048
19;88;4;3.694565515414712;3.694565515414712;3.6244769345982397
20;56;4;0.0;0.0;2.643135351958585
21;109;5;2.831508967329806;2.831508967329806;3.0286327280726195
22;92;5;2.1453216998072864;2.1453216998072864;2.338603615541293
23;87;3;3.071354733810293;3.071354733810293;3.2947940018381052
24;75;3;2.3837799685743666;2.3837799685743666;2.52227989519653
25;77;3;2.1188574781356264;2.1188574781356264;2.383201194562117
26;67;5;3.3907908970269913;3.3907908970269913;3.41266365791789
27;94;5;2.7328279795606254;2.7328279795606254;2.887548237261403
28;87;5;2.8675792689838517;2.8675792689838517;3.091307414531262
29;95;4;2.8896613536591573;2.8896613536591573;3.0321079213229973
30;52;3;4.105106939161057;4.105106939161057;4.008317889361446
31;65;3;1.9465260401265292;1.9465260401265292;2.1464603563384634
32;103;5;2.4739033133169905;2.4739033133169905;2.8134366638326322
33;78;4;2.8895767380205113;2.8895767380205113;2.9706470456092187
34;52;3;2.9612385489701296;2.9612385489701296;3.069611561747795
35;89;5;3.1613193796631704;3.1613193796631704;3.2014504633925194
36;111;5;3.0960089561318287;3.0960089561318287;3.2278943600231575
37;82;4;2.8255429806969103;2.8255429806969103;2.7978420921583207
38;46;3;0.0;0.0;3.346949115022813
39;46;3;0.0;0.0;3.346949115022813
40;70;3;3.051891048997533;3.051891048997533;3.244019822351853
41;83;3;2.845282069899469;2.845282069899469;2.9665876393044996
42;102;4;0.0;0.0;3.010803951651259
43;79;5;3.70813705056499;3.70813705056499;3.588260039812158
44;78;4;3.5559428639244737;3.5559428639244737;3.5859491408353286
45;68;4;2.9816348487692923;2.9816348487692923;3.2082541476009294
46;75;3;3.4136558037308147;3.4136558037308147;3.426852026450127
47;79;3;3.225071035668019;3.225071035668019;3.2903875831010163
48;102;4;0.0;0.0;3.010803951651259
49;101;5;2.8580282852633334;2.8580282852633334;3.031411487337018
50;81;4;2.808836348834462;2.808836348834462;2.981000053931267
51;84;4;2.452377954879438;2.452377954879438;2.683215256761281
52;99;4;3.2241208806065846;3.2241208806065846;3.2256118178332196
53;89;4;2.6652505804444875;2.6652505804444875;2.838972020137906
54;78;4;3.446357888189229;3.446357888189229;3.3117703911664433
55;71;3;3.1826740904618513;3.1826740904618513;3.1287882503564184
56;85;3;2.322356325355694;2.322356325355694;2.4858965721899398
57;68;4;0.0;0.0;3.36578938005259
58;92;5;0.0;0.0;3.400529528295977
59;64;4;3.8778101234692675;3.8778101234692675;3.63866402154302
60;69;4;3.4357922351160193;3.4357922351160193;3.733703853953428
61;66;4;0.0;0.0;3.36578938005259
62;68;3;2.341099640621903;2.341099640621903;2.607546416505787
63;90;5;0.0;0.0;3.400529528295977
64;76;5;3.2012725272147544;3.2012725272147544;3.1726722141319215
65;68;5;3.412335134071054;3.412335134071054;3.4040361065672835
66;89;5;4.452321695791152;4.452321695791152;4.263396437849813
67;48;3;3.5501123138908497;3.5501123138908497;2.9708112539060645
68;98;5;0.0;0.0;3.1098698636777433
69;63;5;0.0;0.0;3.4767217552001517
70;69;3;2.083645259462816;2.083645259462816;2.2240850036957576
71;87;3;2.779329629910076;2.779329629910076;2.795235474915282
72;79;3;2.8834839697927652;2.8834839697927652;2.93467782732646
73;69;4;2.5109044158164293;2.5109044158164293;2.589794739207115
74;99;5;0.0;0.0;3.1098698636777433
75;65;5;0.0;0.0;3.4767217552001517
76;82;5;2.9263235955004734;2.9263235955004734;3.0060264720699337
77;86;4;2.4862691091529974;2.4862691091529974;2.7369089653085212
78;63;4;4.157790945699867;4.157790945699867;4.039767519795368
79;74;5;4.228923247076408;4.228923247076408;4.503075693933203
80;94;5;2.9301266551996448;2.9301266551996448;3.0840923732204515
81;81;3;3.846197705598238;3.846197705598238;3.557423691961341
82;104;4;3.019592140440597;3.019592140440597;3.056906171034877
83;95;3;3.400242723860174;3.400242723860174;3.147823450503202
84;91;4;0.0;0.0;3.2309923448566042
85;104;4;0.0;0.0;2.848958452939463
86;104;4;0.0;0.0;2.9275872834406322
87;63;3;3.449016703477651;3.449016703477651;3.220643851072521
88;92;4;0.0;0.0;3.2309923448566042
89;104;4;0.0;0.0;2.848958452939463
90;104;4;0.0;0.0;2.9275872834406322
91;69;3;2.2731699520297557;2.2731699520297557;2.378235343405367
92;68;4;3.043594666972513;3.043594666972513;3.077450578237302
93;67;3;2.8169311979363076;2.8169311979363076;2.8396727408752795
94;77;4;3.231435555339358;3.231435555339358;3.382180246740936
95;82;3;2.2439829118350767;2.2439829118350767;2.2962673304454504
96;62;3;0.0;0.0;3.7656038489577646
97;96;4;3.5857803277594553;3.5857803277594553;3.498314278178608
98;19;3;4.213654302221143;4.213654302221143;3.315841118656465
99;62;3;0.0;0.0;3.7656038489577646
100;103;3;0.0;0.0;2.5502188922245748
101;82;3;0.0;0.0;2.8117190229418934
102;97;3;3.1151992558527466;3.1151992558527466;3.1680014902386184
103;48;3;2.997835856634817;2.997835856634817;3.2218811363025965
104;102;3;0.0;0.0;2.5502188922245748
105;52;3;5.305459108323562;5.305459108323562;4.518506258683179
106;82;3;0.0;0.0;2.8117190229418934
107;62;3;0.0;0.0;3.202374315939545
108;62;3;0.0;0.0;3.202374315939545
109;59;3;3.023710163954693;3.023710163954693;3.1336263326010227
110;84;3;2.8379314973903087;2.8379314973903087;3.032554996667439
111;48;3;2.5463911901373124;2.5463911901373124;2.283312526006813
112;66;3;0.0;0.0;3.2620176930769142
113;97;3;0.0;0.0;3.078951702936876
114;97;3;0.0;0.0;3.078951702936876
115;47;3;2.847123509367375;2.847123509367375;2.7076316461658476
116;84;5;3.0350623619801236;3.0350623619801236;3.0794061764828338
117;95;5;2.578973364465469;2.578973364465469;2.840918905130994
118;68;3;0.0;0.0;3.2620176930769142
119;84;3;2.825789450923627;2.825789450923627;2.948241701635985
120;102;5;4.189734617533913;4.189734617533913;4.017917340247219
121;63;4;3.3991831317945826;3.3991831317945826;3.5045062695628793
122;79;5;3.4475136191369686;3.4475136191369686;3.602516938443527
