Skewness: -0.677240309533983, Average LID: LPCA: 1.027  |||  MLE: 1.0082748091791207  |||  MLENB: 1.0082748091791207  |||  TLE: 1.1653393873054712
LPCA: 0.1588542692777571  |||  MLE: -0.13345601816303534  |||  MLENB: -0.13345601816303534  |||  TLE: -0.03784718667685282
node;in_degree;local_intrinsic_dimensionality_LPCA;local_intrinsic_dimensionality_MLE;local_intrinsic_dimensionality_MLENB;local_intrinsic_dimensionality_TLE
0;49;2;1.4732218851309027;1.4732218851309027;1.5864826850701323
1;43;1;1.0774719830781065;1.0774719830781065;1.3040872955476075
2;34;1;1.3546382590763315;1.3546382590763315;1.2626464976187695
3;35;1;1.288367160899126;1.288367160899126;1.3437415345823014
4;45;2;1.3780663695625623;1.3780663695625623;1.4364004442886096
5;32;1;1.086472867971967;1.086472867971967;1.1286213531396585
6;37;1;1.327975366813239;1.327975366813239;1.4029471838145318
7;28;1;0.995672017083834;0.995672017083834;1.155899130286708
8;46;1;1.3751086244760997;1.3751086244760997;1.452634680558635
9;43;1;1.153780629337742;1.153780629337742;1.2628891689138473
10;48;2;1.4064886866892796;1.4064886866892796;1.3763979897008514
11;45;2;1.2492271991973045;1.2492271991973045;1.3699693465980727
12;40;1;1.3642391326426304;1.3642391326426304;1.366846112783356
13;49;2;1.1352008157078797;1.1352008157078797;1.2532127919158502
14;36;1;1.447051397610633;1.447051397610633;1.3803207425087454
15;22;1;1.132068895316726;1.132068895316726;1.174307833786246
16;43;1;1.4449101922091927;1.4449101922091927;1.4201011445784446
17;43;2;1.925221122209066;1.925221122209066;1.7190133298419563
18;28;1;1.0403018294515591;1.0403018294515591;1.1676862975701314
19;35;1;1.139559085342228;1.139559085342228;1.283334347178163
20;31;1;1.2551051267807707;1.2551051267807707;1.253278239280894
21;22;1;1.1174706078883059;1.1174706078883059;1.1717285104633406
22;37;2;1.2193658346662093;1.2193658346662093;1.3669885929345635
23;48;1;1.5401980216814026;1.5401980216814026;1.3038200397556865
24;33;1;1.9539009962781149;1.9539009962781149;1.6387212462959768
25;37;2;1.1690304617656668;1.1690304617656668;1.1952793200342562
26;35;2;1.3021852559082912;1.3021852559082912;1.4637768197631003
27;42;1;1.214376833166229;1.214376833166229;1.2859486865809784
28;45;1;1.2671933720147428;1.2671933720147428;1.336494335860859
29;48;2;1.5340667387283982;1.5340667387283982;1.6217836062118278
30;33;1;1.4314931894714247;1.4314931894714247;1.3884528121444457
31;40;1;1.1615061806499873;1.1615061806499873;1.282451984577148
32;37;1;1.0667473451561444;1.0667473451561444;1.199194554212875
33;43;2;1.8135152631523883;1.8135152631523883;1.7946001897872366
34;33;1;1.4863637351500922;1.4863637351500922;1.630665462949907
35;38;1;1.1881803806289153;1.1881803806289153;1.2814092074727985
36;57;2;1.09274311601142;1.09274311601142;1.286720655786544
37;46;1;1.1947973564240184;1.1947973564240184;1.301757386385876
38;38;1;1.1379858391418636;1.1379858391418636;1.2827481512375043
39;36;2;1.3670188760187096;1.3670188760187096;1.4142876576059167
40;35;1;1.4901482415010512;1.4901482415010512;1.3463431380615059
41;45;2;1.8608448819689565;1.8608448819689565;1.6287869080473354
42;50;1;1.2048612848228146;1.2048612848228146;1.2123870005535358
43;51;2;1.1447112747612134;1.1447112747612134;1.3443797444944654
44;45;2;1.3921571661812018;1.3921571661812018;1.4735373743698164
45;48;1;1.0922502790616924;1.0922502790616924;1.2374966624947354
46;45;1;1.3308510316404745;1.3308510316404745;1.261133159309519
47;35;1;1.0712573028169734;1.0712573028169734;1.2359368731399987
48;49;2;1.7958729746193483;1.7958729746193483;1.629734848737914
49;50;1;1.2047267254885017;1.2047267254885017;1.2575273332804429
50;32;1;1.2392406410342796;1.2392406410342796;1.3709131675952504
51;48;2;1.6390363150199576;1.6390363150199576;1.7366282758230283
52;31;1;1.2820835750448643;1.2820835750448643;1.3305965658080223
53;19;1;1.2681548561593134;1.2681548561593134;1.1747434150434948
54;60;1;0.9350837173919576;0.9350837173919576;1.1551111725630068
55;36;1;1.3057675881387059;1.3057675881387059;1.3791167009552023
56;51;2;1.1321704326843862;1.1321704326843862;1.3296492396999111
57;42;1;1.25276474753084;1.25276474753084;1.2757258074787674
58;32;1;1.2763356859527577;1.2763356859527577;1.296268006626672
59;41;1;1.2887154642385896;1.2887154642385896;1.3936849715150417
60;43;2;1.1940765763089876;1.1940765763089876;1.332094355680715
61;45;1;1.2160521225876069;1.2160521225876069;1.2422740381463193
62;41;2;1.2373930464243101;1.2373930464243101;1.362246843934482
63;28;1;1.079464386423191;1.079464386423191;1.243426463161016
64;43;1;1.150520123350213;1.150520123350213;1.2443266215310345
65;35;1;1.5327938186874939;1.5327938186874939;1.473723412030098
66;31;1;1.875773373581323;1.875773373581323;1.4695790755939842
67;37;1;1.5066910593621372;1.5066910593621372;1.4428962915573997
68;37;1;1.6284314672882632;1.6284314672882632;1.2566374381453556
69;39;1;1.3306187176914748;1.3306187176914748;1.3206541509039125
70;47;1;1.1871238383841598;1.1871238383841598;1.3153713828239446
