Skewness: -1.2863738278181553, Average LID: LPCA: 1.0  |||  MLE: 0.9401248428738154  |||  MLENB: 0.9401248428738154  |||  TLE: 1.0655375339047717
LPCA: nan  |||  MLE: -0.11187426511988163  |||  MLENB: -0.11187426511988163  |||  TLE: -0.08768416722507963
node;in_degree;local_intrinsic_dimensionality_LPCA;local_intrinsic_dimensionality_MLE;local_intrinsic_dimensionality_MLENB;local_intrinsic_dimensionality_TLE
0;109;1;0.8759777315554519;0.8759777315554519;1.0141966839212724
1;106;1;0.8575656336684091;0.8575656336684091;0.9892009706383019
2;78;1;1.1780740124765194;1.1780740124765194;1.07996268261997
3;117;1;1.2487395104119492;1.2487395104119492;1.1688365585073217
4;130;1;0.9332772261937642;0.9332772261937642;1.003061538428811
5;101;1;1.1364961852698512;1.1364961852698512;1.1035363597655927
6;113;1;0.9774310210499935;0.9774310210499935;1.0159467381112115
7;57;1;1.1406822214991084;1.1406822214991084;1.1001094665958073
8;98;1;1.0175191037224982;1.0175191037224982;1.153930063414572
9;97;1;0.8794408006664552;0.8794408006664552;0.9787171294819786
10;113;1;0.8618604372604827;0.8618604372604827;0.9699217477698249
11;121;1;0.8259908434283625;0.8259908434283625;0.9328272716668302
12;103;1;1.0926578495652015;1.0926578495652015;1.0671911410141806
13;115;1;0.8414203972269141;0.8414203972269141;0.9619885589695062
14;126;1;1.2183852607879624;1.2183852607879624;1.135216936246247
15;34;1;1.38303068230985;1.38303068230985;1.1275854952509339
16;87;1;1.009381782798807;1.009381782798807;1.0459732560685284
17;126;1;0.9667824022837543;0.9667824022837543;1.0443797260240217
18;60;1;1.1458693057754612;1.1458693057754612;1.096027894079185
19;102;1;1.1030622674477362;1.1030622674477362;1.1534630003545323
20;72;1;1.1613590141831174;1.1613590141831174;1.0795450338512804
21;34;1;1.3574401253992756;1.3574401253992756;1.1244617877976717
22;145;1;1.031582809555183;1.031582809555183;1.099913614414076
23;92;1;1.1845069004393154;1.1845069004393154;1.0820775293273683
24;115;1;1.3850090990879882;1.3850090990879882;1.172546101878354
25;146;1;1.1196271902002046;1.1196271902002046;1.1165978191140735
26;142;1;1.0602066705532505;1.0602066705532505;1.1325261503341544
27;86;1;0.9961064114653101;0.9961064114653101;1.071329643515156
28;109;1;0.9763057993554235;0.9763057993554235;1.0705959001687027
29;110;1;0.8985002072609088;0.8985002072609088;1.0351736659289674
30;125;1;1.2166865609902475;1.2166865609902475;1.1244129883331306
31;153;1;1.1812897680452106;1.1812897680452106;1.1779950722982513
32;108;1;1.1523898989444537;1.1523898989444537;1.156043311462783
33;130;1;0.9936900006466828;0.9936900006466828;1.0597354053524282
34;111;1;1.3141356569507463;1.3141356569507463;1.2907745375657924
35;103;1;1.2055299614565471;1.2055299614565471;1.2102510680568774
36;119;1;0.8231049993072888;0.8231049993072888;0.9469376736707991
37;85;1;0.9813642199004748;0.9813642199004748;1.0659047324263604
38;151;1;1.1655788825780282;1.1655788825780282;1.175877624123467
39;146;1;1.2359823123292029;1.2359823123292029;1.2242106435291031
40;127;1;1.3321105704576262;1.3321105704576262;1.1806997435125957
41;109;1;0.9611672303739781;0.9611672303739781;1.0573387864230022
42;93;1;1.058958282230971;1.058958282230971;1.0476709247686395
43;116;1;0.85593046475562;0.85593046475562;0.9962293626171856
44;133;1;0.9346012854314328;0.9346012854314328;1.0050535928130484
45;98;1;0.9291271170146611;0.9291271170146611;1.062885809674369
46;104;1;0.9405044217518475;0.9405044217518475;0.9904386136044097
47;112;1;1.189518753238219;1.189518753238219;1.1823663097364472
48;110;1;0.9075147372088912;0.9075147372088912;1.0111587715124255
49;93;1;1.046373624570453;1.046373624570453;1.0549907916206946
50;111;1;1.158186107676058;1.158186107676058;1.189943566177425
51;109;1;0.9014816448437544;0.9014816448437544;1.0387549766366855
52;71;1;1.1802457437914395;1.1802457437914395;1.1017772560576764
53;31;1;1.5153690038005323;1.5153690038005323;1.1325855554230646
54;100;1;0.8734824872611663;0.8734824872611663;0.9934744233922305
55;113;1;1.2741184465649227;1.2741184465649227;1.1976008888122116
56;120;1;0.8220574062203189;0.8220574062203189;0.9459146789250458
57;98;1;1.0556102581152516;1.0556102581152516;1.1205604073548128
58;114;1;1.2307041121182656;1.2307041121182656;1.1384148672166812
59;90;1;1.0812966320153408;1.0812966320153408;1.1321570697064904
60;139;1;0.9899687937179885;0.9899687937179885;1.0650222776260756
61;95;1;0.9986789339558925;0.9986789339558925;1.0701419730614348
62;142;1;1.015745871932229;1.015745871932229;1.0810925870924877
63;59;1;1.1700272657766528;1.1700272657766528;1.11456992978497
64;111;1;1.0340793397918029;1.0340793397918029;1.1021253393957926
65;114;1;1.3233824547259954;1.3233824547259954;1.2209612322838865
66;115;1;1.3458179517395603;1.3458179517395603;1.1168508795103336
67;118;1;1.3672716218995886;1.3672716218995886;1.2504732005031205
68;78;1;1.241978556186071;1.241978556186071;1.0837117464421564
69;87;1;1.0909593582818573;1.0909593582818573;1.1268460172414947
70;91;1;0.9394828777159138;0.9394828777159138;1.03212242685948
71;96;1;0.9413932924499313;0.9413932924499313;1.012250189420102
72;115;1;1.3264314377610058;1.3264314377610058;1.2396428526097194
73;102;1;0.8715294340707723;0.8715294340707723;0.9931859434996927
74;100;1;0.9286757564979425;0.9286757564979425;1.0706654175308592
75;113;1;1.1942039873615422;1.1942039873615422;1.1356894961268889
76;126;1;0.889895578465805;0.889895578465805;0.9654797913454375
77;52;1;1.1669628867449688;1.1669628867449688;1.102363188420737
