Skewness: 1.1019807276166123, Average LID: LPCA: 17.9812734082397  |||  MLE: 10.163560794265544  |||  MLENB: 10.163560794265544  |||  TLE: 8.390756080274041
LPCA: 0.5064584580426755  |||  MLE: -0.332152305950328  |||  MLENB: -0.332152305950328  |||  TLE: 0.12180288096723049
node;in_degree;local_intrinsic_dimensionality_LPCA;local_intrinsic_dimensionality_MLE;local_intrinsic_dimensionality_MLENB;local_intrinsic_dimensionality_TLE
0;32;20;8.97787416925534;8.97787416925534;8.082918473026735
1;59;19;8.911529442810041;8.911529442810041;8.549525775192107
2;38;16;8.899707544410731;8.899707544410731;7.37197157008516
3;40;18;8.858780700803123;8.858780700803123;8.235516255620452
4;16;19;12.369116769426622;12.369116769426622;9.421253485256457
5;44;18;9.8200557942808;9.8200557942808;8.780367876445272
6;91;22;8.999454586193592;8.999454586193592;8.618425424013406
7;27;19;12.644001553000367;12.644001553000367;10.109302048121375
8;15;18;10.45106731014953;10.45106731014953;8.550634276522864
9;41;15;11.399351048770543;11.399351048770543;9.166882910033383
10;50;18;9.363008361364695;9.363008361364695;8.283561051085279
11;29;20;9.686535421085477;9.686535421085477;8.43965629668719
12;8;18;12.161272931250748;12.161272931250748;9.248406982980166
13;31;20;9.004489152582135;9.004489152582135;7.767403610493918
14;106;21;9.767721433115986;9.767721433115986;8.977447077436093
15;44;18;8.796072141329617;8.796072141329617;8.116494471669304
16;20;13;12.970807620019613;12.970807620019613;8.693752162506735
17;30;19;8.614033780824618;8.614033780824618;7.763164747176087
18;34;22;15.153002979472847;15.153002979472847;12.416506182379763
19;57;18;10.035350955979945;10.035350955979945;9.491051680221359
20;18;20;10.58693317675534;10.58693317675534;8.540879697004433
21;16;20;12.402836302079296;12.402836302079296;9.469540211688525
22;17;20;10.846308730621441;10.846308730621441;7.994182339369403
23;7;10;10.12899030479881;10.12899030479881;6.351208019264786
24;4;17;23.644719096529354;23.644719096529354;9.198858842077037
25;38;18;14.045190074502118;14.045190074502118;12.177654812349758
26;50;15;7.606049867273694;7.606049867273694;7.107624947116353
27;48;15;8.65221004357993;8.65221004357993;7.711530754746657
28;51;18;10.338860578171152;10.338860578171152;9.764495108835863
29;10;19;17.33925685702584;17.33925685702584;10.716558182466569
30;22;18;14.288336247641656;14.288336247641656;11.57469546690257
31;32;14;7.8755407833696305;7.8755407833696305;6.687467106421035
32;20;13;7.1006573720506925;7.1006573720506925;5.563758979819199
33;32;15;6.0219934172124905;6.0219934172124905;5.380932047620733
34;59;20;8.120186618015259;8.120186618015259;7.280281692046406
35;21;19;12.142929778743456;12.142929778743456;9.566810385987182
36;6;19;20.166854648116853;20.166854648116853;12.333018140504477
37;20;12;6.276062971822862;6.276062971822862;5.056742638351919
38;23;16;11.21157685980733;11.21157685980733;9.000493750484198
39;53;19;8.500855946067652;8.500855946067652;7.645619990887881
40;92;19;9.238058829804325;9.238058829804325;8.493126501250977
41;57;23;7.71022322187998;7.71022322187998;7.42090966198955
42;47;22;8.34483911937182;8.34483911937182;7.738256090068201
43;78;21;8.724075149531659;8.724075149531659;8.681747981544868
44;28;22;9.43375903884679;9.43375903884679;8.326431173244368
45;12;17;13.399466617317557;13.399466617317557;9.733842590808498
46;6;21;11.154619152714165;11.154619152714165;8.458244929290263
47;49;21;10.508484380863877;10.508484380863877;9.001669720202544
48;73;20;5.965143676372837;5.965143676372837;6.090845141684385
49;1;22;13.537557846530355;13.537557846530355;9.631973609399637
50;36;20;7.587409142968103;7.587409142968103;7.2576764464514065
51;40;19;11.970204495363848;11.970204495363848;10.65618339711968
52;66;22;8.160633620115762;8.160633620115762;7.956627329914649
53;98;19;9.522077248159608;9.522077248159608;9.219371106981301
54;52;19;7.8937720692424245;7.8937720692424245;7.259546801911263
55;50;20;8.759812053963698;8.759812053963698;8.186256304966504
56;48;18;11.937911469154077;11.937911469154077;10.580760690735922
57;43;22;6.356618635483845;6.356618635483845;5.9016129068237015
58;22;21;7.73810690798617;7.73810690798617;6.541622773843805
59;41;20;11.93994221649494;11.93994221649494;10.10205265133006
60;63;20;9.639314755070524;9.639314755070524;8.9506406320777
61;35;17;10.04841073148674;10.04841073148674;8.764129743024817
62;62;19;6.935585657593769;6.935585657593769;6.458197590321662
63;38;19;10.75926469811336;10.75926469811336;9.876506519931084
64;76;21;7.2682027568874705;7.2682027568874705;7.278021196064329
65;48;20;9.36946918035992;9.36946918035992;8.704068897840838
66;81;22;8.228424180424986;8.228424180424986;8.069683151884433
67;62;18;10.998283319152991;10.998283319152991;10.619518212669966
68;61;20;6.893937519464649;6.893937519464649;6.730198450033952
69;12;19;9.858522838474883;9.858522838474883;7.981975037441066
70;37;19;15.81522168986523;15.81522168986523;13.160664838911536
71;104;19;10.520501356575057;10.520501356575057;10.24478340399363
72;41;19;9.216044669981878;9.216044669981878;8.518099730306643
73;56;18;7.120437001848289;7.120437001848289;7.13869911058432
74;30;23;8.882296496282699;8.882296496282699;8.174308221562134
75;132;21;8.079645761461558;8.079645761461558;8.461552593295243
76;19;17;9.429057052071633;9.429057052071633;8.025913837740728
77;59;23;10.470085605338314;10.470085605338314;9.547482794102965
78;9;19;14.193254922001667;14.193254922001667;10.477046129134989
79;119;20;12.682361230422961;12.682361230422961;12.260335842137298
80;23;19;6.989138376246309;6.989138376246309;6.291949121766203
81;110;21;10.579343298147533;10.579343298147533;10.167101783797508
82;36;18;10.565908833189917;10.565908833189917;8.866813588718138
83;98;21;8.276385780939368;8.276385780939368;7.975288627973661
84;19;17;10.436661155576731;10.436661155576731;9.124935044272297
85;67;22;8.580666933079078;8.580666933079078;8.135146128837212
86;26;14;11.759453427927317;11.759453427927317;8.934509635725782
87;15;18;11.681174558878542;11.681174558878542;8.68607694751495
88;9;9;15.354611690378007;15.354611690378007;7.573359187235062
89;52;19;10.419739304709106;10.419739304709106;9.62789361945589
90;12;17;18.6919134463856;18.6919134463856;12.412729688802902
91;45;17;9.062765245573972;9.062765245573972;7.442059215503155
92;32;19;9.671528139449839;9.671528139449839;7.824876926720906
93;7;13;12.366004338054776;12.366004338054776;8.397360029429215
94;16;12;7.524859626470554;7.524859626470554;5.8295756403921075
95;13;12;8.91588005792362;8.91588005792362;7.346251229615231
96;110;22;7.691842975207385;7.691842975207385;7.6268883457643195
97;19;19;8.472897977709051;8.472897977709051;7.852059604823864
98;7;16;13.61328284753446;13.61328284753446;7.974343072968347
99;19;19;8.949267861969258;8.949267861969258;6.902425390829419
100;47;17;10.510653192912804;10.510653192912804;8.81541696567447
101;18;11;7.8332022960832175;7.8332022960832175;5.894287154796478
102;45;13;7.875803240979677;7.875803240979677;7.012433722979348
103;35;19;9.437214868454904;9.437214868454904;8.332036702110472
104;40;19;10.960257731586283;10.960257731586283;9.451144186397384
105;41;19;7.786265311512696;7.786265311512696;6.778161937823312
