Skewness: 1.450130524027094, Average LID: LPCA: 13.875621890547263  |||  MLE: 33.71807366395299  |||  MLENB: 33.71807366395299  |||  TLE: 33.23535980224627
LPCA: -0.2641409563786589  |||  MLE: -0.44459277608999187  |||  MLENB: -0.44459277608999187  |||  TLE: -0.4537644020960613
node;in_degree;local_intrinsic_dimensionality_LPCA;local_intrinsic_dimensionality_MLE;local_intrinsic_dimensionality_MLENB;local_intrinsic_dimensionality_TLE
0;10;15;108.79742064821322;108.79742064821322;87.97078814295435
1;11;17;102.17266124850366;102.17266124850366;84.7499848288161
2;9;18;132.0189455170574;132.0189455170574;109.00198297978655
3;23;16;40.79127868197993;40.79127868197993;36.177200433523026
4;11;16;67.14688516903036;67.14688516903036;55.33098551722794
5;12;16;56.1900769650283;56.1900769650283;49.02435847043884
6;10;13;47.05398625206951;47.05398625206951;43.81448613097613
7;17;16;48.0699182875478;48.0699182875478;42.40890370991626
8;10;16;71.76333266024442;71.76333266024442;60.240381546054444
9;2;14;268.47371777691416;268.47371777691416;214.14390121630527
10;1;14;87.68567135898166;87.68567135898166;72.27590426870695
11;17;16;117.92801596090455;117.92801596090455;94.23343341687747
12;12;15;89.80356954609489;89.80356954609489;75.24429667257823
13;6;14;167.8881099851517;167.8881099851517;132.50655500689842
14;7;19;112.71299459356646;112.71299459356646;92.25992679202064
15;5;15;98.85074807021083;98.85074807021083;78.61492941809537
16;5;16;155.467515319551;155.467515319551;128.32772640277062
17;6;15;124.35633849929746;124.35633849929746;99.97813292232141
18;4;17;127.59768398449961;127.59768398449961;104.07437442739327
19;5;19;184.99502047694793;184.99502047694793;146.31216619556395
20;34;13;0.0;0.0;11.722026814544062
21;48;14;0.5174227904137144;0.5174227904137144;9.855300061910793
22;7;13;1.0437971183060322;1.0437971183060322;24.35174566860605
23;48;13;0.0;0.0;9.436682679951716
24;17;12;1.0304637021722685;1.0304637021722685;13.260480467599885
25;40;14;1.0197348102718184;1.0197348102718184;14.879722130110189
26;21;12;0.0;0.0;8.518500032339515
27;16;13;0.0;0.0;12.322658816920494
28;1;15;264.1491584461189;264.1491584461189;212.20294955525395
29;18;14;0.0;0.0;10.70563250462707
30;25;13;0.0;0.0;11.214470646874481
31;16;11;19.04748652545285;19.04748652545285;17.481075857596537
32;5;18;1.0386405848226536;1.0386405848226536;22.468589446698324
33;26;11;34.43438285482406;34.43438285482406;29.239472715996875
34;25;12;56.430700395448646;56.430700395448646;45.15282521132615
35;77;12;13.565187548802246;13.565187548802246;13.574002613007929
36;2;13;65.90242187406669;65.90242187406669;56.76089111597557
37;23;12;30.300658766868935;30.300658766868935;25.942009413935324
38;57;12;13.95850166796618;13.95850166796618;13.982741872571696
39;27;12;26.98952836900421;26.98952836900421;23.479471757436496
40;20;16;44.481263663307715;44.481263663307715;37.97617654228824
41;25;14;77.82190313753325;77.82190313753325;65.97990102149735
42;5;14;94.98942339123137;94.98942339123137;76.89493037688204
43;7;15;63.906754253182115;63.906754253182115;52.94083810812399
44;44;18;46.2728910931553;46.2728910931553;40.43311715767674
45;14;15;62.74814648005421;62.74814648005421;52.14928130095802
46;12;14;42.10678878386811;42.10678878386811;36.41558283265081
