dataset_name;roc_40;ap_40;p@40;lof_roc_40;lof_ap_40;lof_p@40;knn_roc_40;knn_ap_40;knn_p@40;roc_45;ap_45;p@45;lof_roc_45;lof_ap_45;lof_p@45;knn_roc_45;knn_ap_45;knn_p@45;roc_50;ap_50;p@50;lof_roc_50;lof_ap_50;lof_p@50;knn_roc_50;knn_ap_50;knn_p@50;roc_55;ap_55;p@55;lof_roc_55;lof_ap_55;lof_p@55;knn_roc_55;knn_ap_55;knn_p@55;roc_60;ap_60;p@60;lof_roc_60;lof_ap_60;lof_p@60;knn_roc_60;knn_ap_60;knn_p@60;roc_65;ap_65;p@65;lof_roc_65;lof_ap_65;lof_p@65;knn_roc_65;knn_ap_65;knn_p@65;roc_70;ap_70;p@70;lof_roc_70;lof_ap_70;lof_p@70;knn_roc_70;knn_ap_70;knn_p@70;roc_75;ap_75;p@75;lof_roc_75;lof_ap_75;lof_p@75;knn_roc_75;knn_ap_75;knn_p@75;roc_80;ap_80;p@80;lof_roc_80;lof_ap_80;lof_p@80;knn_roc_80;knn_ap_80;knn_p@80;roc_85;ap_85;p@85;lof_roc_85;lof_ap_85;lof_p@85;knn_roc_85;knn_ap_85;knn_p@85;roc_90;ap_90;p@90;lof_roc_90;lof_ap_90;lof_p@90;knn_roc_90;knn_ap_90;knn_p@90;roc_95;ap_95;p@95;lof_roc_95;lof_ap_95;lof_p@95;knn_roc_95;knn_ap_95;knn_p@95;roc_100;ap_100;p@100;lof_roc_100;lof_ap_100;lof_p@100;knn_roc_100;knn_ap_100;knn_p@100
Wilt_withoutdupl_norm_02_v10_outliers;0.8791960703898025;0.1675613857398923;0.24731182795698925;0.6838728533514352;0.032425128613847345;0.0;0.5430260732653571;0.02016203010266532;0.0;0.8719718289940744;0.15935441763944672;0.23655913978494625;0.6647716291194674;0.030365658582447115;0.0;0.5360622816817752;0.019847125490018384;0.0;0.864245544069051;0.14477626630751755;0.21505376344086022;0.6487439483720119;0.028630075984173747;0.0;0.5294437923378258;0.01953928020742869;0.0;0.8546124365374553;0.13451593993774466;0.1935483870967742;0.6361433628902622;0.027345576749833587;0.0;0.5240615557221178;0.019301815559909057;0.0;0.8461554779312978;0.12278498076382943;0.1935483870967742;0.6210914850589018;0.02602626517112993;0.0;0.5198590035496599;0.019128142800436683;0.0;0.8422145540769236;0.1108854340278007;0.1827956989247312;0.6088868775720891;0.024913178769625156;0.0;0.5143954500242772;0.018892494109517294;0.0;0.8324683099753456;0.10191434774099906;0.1827956989247312;0.5966422008834081;0.02397415069124759;0.0;0.5101257230133925;0.018726444288666648;0.0;0.8295833274408035;0.09600186885921907;0.16129032258064516;0.5868676726393348;0.023216942872651795;0.0;0.5063780741327375;0.018577357974896746;0.0;0.8222577345344665;0.0901744683801614;0.16129032258064516;0.5797659958610871;0.02269987069790929;0.0;0.5016852634903575;0.018410392472521984;0.0;0.8157688808436216;0.08380837858799109;0.13978494623655913;0.5715800936205118;0.022150965177713672;0.0;0.4969653472114192;0.0182209296598526;0.0;0.8097679286108244;0.08108625303113969;0.13978494623655913;0.5625338820456978;0.021615705581800697;0.0;0.4932966582285642;0.01807676428421809;0.0;0.8043680144060567;0.07756423748017906;0.13978494623655913;0.5564999316466557;0.021234349295037137;0.0;0.4895655084310315;0.017939851125890922;0.0;0.7977259549433612;0.07256192308814222;0.12903225806451613;0.5490682732059604;0.020802689950401018;0.0;0.48732516864419967;0.01784763056699402;0.0
Stamps_withoutdupl_norm_05_v10_outliers;0.7065129449838188;0.07931983227653054;0.0;0.8594255663430421;0.1527388248213304;0.0625;0.9093851132686084;0.21293235706697816;0.125;0.7291666666666667;0.08580207589233002;0.0;0.8646844660194175;0.15828748639002757;0.0625;0.9093851132686084;0.21309302156587798;0.125;0.7552588996763754;0.09459210556352378;0.0625;0.8701456310679612;0.16323399801087063;0.0625;0.908373786407767;0.21123881897833288;0.125;0.7771035598705502;0.10332670260045006;0.0625;0.8733818770226537;0.1672760929509032;0.0625;0.908373786407767;0.21124299363437662;0.125;0.7888349514563107;0.10770648077017414;0.0625;0.8782362459546925;0.17188110567257187;0.0625;0.9077669902912621;0.20990596260984562;0.125;0.8062297734627831;0.11703982781227246;0.0625;0.8830906148867315;0.17747781490891287;0.0625;0.9079692556634305;0.21024003706295447;0.125;0.8133090614886731;0.12105519541290077;0.0625;0.8853155339805825;0.17928492355175665;0.0625;0.9077669902912622;0.20983315071363373;0.125;0.823826860841424;0.12854996765055487;0.0625;0.8869336569579287;0.18121223737343822;0.0625;0.9071601941747574;0.20874804927755009;0.125;0.830906148867314;0.13278939281556748;0.0625;0.8897653721682848;0.1841328308225328;0.0625;0.9053398058252428;0.20516193427393076;0.0625;0.8361650485436893;0.1370269865872834;0.0625;0.8921925566343042;0.18689997210810616;0.0625;0.9053398058252426;0.20521692421862658;0.0625;0.8434466019417475;0.14176941309767654;0.0625;0.8944174757281553;0.18952769123735352;0.0625;0.905542071197411;0.20529818745173298;0.0625;0.852953074433657;0.14877285700407278;0.0625;0.8952265372168284;0.1907738038955037;0.0625;0.905542071197411;0.20541559963910977;0.125;0.8553802588996764;0.15206515915708757;0.0625;0.8970469255663429;0.19317734664632102;0.0625;0.9049352750809061;0.2042121418948144;0.0625
SpamBase_withoutdupl_norm_20_v10_outliers;0.5682213637638199;0.22434032677153062;0.20411392405063292;0.5639020189072264;0.21072241594914237;0.185126582278481;0.6677399830756288;0.2891872139108581;0.31170886075949367;0.5711537113443359;0.22817823747725152;0.21518987341772153;0.5602624028601186;0.21238590591654052;0.17721518987341772;0.6659229916079153;0.28768880038270206;0.310126582278481;0.573574071663195;0.23093782284997158;0.23417721518987342;0.5680761546627143;0.22317184448881955;0.19462025316455697;0.6644342853709341;0.286605175792684;0.31170886075949367;0.5781600504726807;0.23556121838546634;0.23575949367088608;0.5754818188190995;0.227793924572959;0.20094936708860758;0.6630835903701331;0.2855696392520585;0.30854430379746833;0.5818910481092773;0.2395088092685508;0.24367088607594936;0.5807249939913475;0.2307334619022618;0.2120253164556962;0.6621744687349783;0.2849106004520768;0.30854430379746833;0.5846262367809646;0.2433394668372618;0.25;0.5872969576189713;0.233875821570869;0.22151898734177214;0.6612953903621215;0.28430179965966595;0.30854430379746833;0.5862297959061048;0.24633157904440675;0.25949367088607594;0.5933750851225765;0.23628361132579062;0.2231012658227848;0.6605887477968274;0.2836913581342102;0.3069620253164557;0.587007165318058;0.24941475058131268;0.2579113924050633;0.5949185577231213;0.236849222411208;0.22943037974683544;0.6599108966912354;0.283080741934311;0.3069620253164557;0.588387277679859;0.250128142814821;0.25949367088607594;0.5984004466431662;0.23827541508660108;0.23417721518987342;0.6592737291700048;0.2825535123064632;0.3069620253164557;0.5898525126181702;0.25178892157148014;0.2626582278481013;0.600678727367409;0.23904017595387655;0.23417721518987342;0.6586393782046146;0.28210271286910554;0.310126582278481;0.5908376812610159;0.2529839455752639;0.2610759493670886;0.6033844986780964;0.24001232653345406;0.23734177215189872;0.6581984307402661;0.2817967002678104;0.30537974683544306;0.5916475975404583;0.2535978846407815;0.2626582278481013;0.6048979280163435;0.2405012373832696;0.23575949367088608;0.6577502854109918;0.28143118288157687;0.3037974683544304;0.5931666599903862;0.25389135142030606;0.2610759493670886;0.6066936388399294;0.24127125098061153;0.23417721518987342;0.6572157657026119;0.28097597003910824;0.3037974683544304
Pima_withoutdupl_norm_20_v10_outlier;0.620208;0.2807819508006058;0.288;0.673152;0.2921260455214547;0.32;0.7277440000000001;0.350047680448108;0.384;0.631888;0.2922548295299927;0.328;0.6758719999999999;0.29499032436485173;0.312;0.7261120000000001;0.34849554972432617;0.368;0.63296;0.29423380062756266;0.312;0.683232;0.30107864754603425;0.32;0.726976;0.34792792749912405;0.368;0.6358400000000001;0.29465205236139874;0.328;0.687712;0.30380196189235065;0.328;0.726152;0.3483469934303144;0.368;0.6379039999999999;0.2935683230023886;0.32;0.6911520000000001;0.30582265970971007;0.336;0.7261119999999999;0.3485794180602689;0.368;0.643552;0.2968435081063068;0.312;0.69344;0.30604139202575303;0.336;0.7258319999999999;0.34796163976346367;0.376;0.6469760000000001;0.29901825613731325;0.32;0.696912;0.3093878411874864;0.336;0.724296;0.3468136562100351;0.376;0.64832;0.299946885459936;0.32;0.7006239999999999;0.31276186326974875;0.344;0.72616;0.34755165835281865;0.376;0.655152;0.30409246992916494;0.328;0.702064;0.3134244531948707;0.344;0.725824;0.3473160970436289;0.376;0.658448;0.30810982627254974;0.336;0.704736;0.31570837873608076;0.344;0.725216;0.3470114287546395;0.376;0.663184;0.30730740149108127;0.328;0.7070400000000001;0.31781475115684743;0.352;0.7246879999999999;0.3469946432485627;0.376;0.66672;0.3091745949973286;0.336;0.708496;0.31902401435422223;0.36;0.72384;0.34645427377871774;0.368;0.670608;0.3124948671863446;0.352;0.709696;0.3200221755188692;0.352;0.72376;0.3466374659892291;0.368
Parkinson_withoutdupl_norm_20_v10_outliers;0.720486111111111;0.38114542487852515;0.5;0.7795138888888888;0.6993304064416652;0.6666666666666666;0.7760416666666666;0.7064554849898818;0.6666666666666666;0.7690972222222222;0.4887088954138226;0.5;0.8055555555555555;0.7239518415695952;0.6666666666666666;0.7586805555555555;0.6883000682236267;0.6666666666666666;0.8055555555555556;0.595794880125509;0.5833333333333334;0.7256944444444445;0.6592913259579927;0.6666666666666666;0.7256944444444444;0.6418310084976753;0.5833333333333334;0.8472222222222222;0.7152865652865653;0.6666666666666666;0.8697916666666667;0.7060934461070331;0.6666666666666666;0.6206597222222222;0.5132448455452938;0.4166666666666667
PageBlocks_withoutdupl_norm_05_v10_outliers;0.6768916073622773;0.107054586831324;0.14453125;0.899894244061028;0.37403960830005;0.3984375;0.9417358373438461;0.529126208901201;0.484375;0.6973052234794185;0.11624552219555084;0.15234375;0.9123681650624615;0.39643643911484894;0.40625;0.9413686514437846;0.5278648052959084;0.47265625;0.7073816365451567;0.12713540565754394;0.16015625;0.9237005298996518;0.4178252654811731;0.4140625;0.9406150803809133;0.526123914937148;0.47265625;0.7213067018226499;0.13522541979046837;0.17578125;0.9309874500819167;0.43679920160196084;0.421875;0.9404078883370879;0.526172401956911;0.4765625;0.7360421359819783;0.14464211545546832;0.1875;0.9366104341593283;0.45363041776506036;0.42578125;0.9398439099938564;0.5243810078092102;0.46875;0.7551494022629531;0.15455701603102992;0.1953125;0.9406398794286299;0.46559315936732143;0.4375;0.9389823430780257;0.5217152519657487;0.46875;0.7691816634241245;0.1652301994150031;0.21875;0.9439157536350604;0.4744583083837688;0.453125;0.9383359678988327;0.5200053675004752;0.47265625;0.7846914678476347;0.17710361898568203;0.23828125;0.9471668287937743;0.48586152332903404;0.46484375;0.937865585961499;0.5190865912539262;0.4765625;0.80031326797051;0.18915906508364486;0.24609375;0.9494675404464469;0.49522454895785134;0.4765625;0.9374688011980339;0.5181046728290132;0.48046875;0.8135327603420028;0.1997403555266356;0.25390625;0.9513730672742167;0.5055303905215991;0.48828125;0.9371992115502764;0.5169433133156166;0.4765625;0.825292308775343;0.21112093927042266;0.2578125;0.9531122004915011;0.5132130468745931;0.49609375;0.9367864274011879;0.5159500947018363;0.4765625;0.8370830560106491;0.22333200214271073;0.27734375;0.9546385418799919;0.5218806065030299;0.50390625;0.9363540440047103;0.5152673022927023;0.4765625;0.8466706878455867;0.23452602319125493;0.2890625;0.9559752905488429;0.528789861920808;0.50390625;0.9360240566762237;0.5142331773427409;0.4765625
Hepatitis_withoutdupl_norm_10_v10_outliers;0.720682302771855;0.19454244377176708;0.14285714285714285;0.7782515991471216;0.24440956127043717;0.14285714285714285;0.7761194029850746;0.24803421368547418;0.14285714285714285;0.7398720682302773;0.18122575244183614;0.14285714285714285;0.7846481876332622;0.2518607442977191;0.14285714285714285;0.7526652452025586;0.23539856502041376;0.14285714285714285;0.7633262260127932;0.20599551414768807;0.14285714285714285;0.7931769722814499;0.2576672335600907;0.14285714285714285;0.7270788912579957;0.22688921722535169;0.14285714285714285;0.7590618336886994;0.20206672163193903;0.14285714285714285;0.791044776119403;0.25470704410796574;0.14285714285714285;0.699360341151386;0.21708289376356601;0.14285714285714285;0.7633262260127932;0.19619928556130098;0.14285714285714285;0.7910447761194029;0.25152490728793686;0.14285714285714285;0.6567164179104478;0.20162269281135498;0.14285714285714285;0.7718550106609808;0.20695732838589984;0.14285714285714285;0.6759061833688699;0.20112534325769618;0.14285714285714285;0.6044776119402985;0.18498387130915042;0.14285714285714285;0.7867803837953092;0.2534311970402196;0.14285714285714285;0.7867803837953091;0.28827838827838825;0.14285714285714285;0.36460554371002135;0.14081387815369778;0.14285714285714285
HeartDisease_withoutdupl_norm_20_v10_outliers;0.6153153153153154;0.25202124782787594;0.21621621621621623;0.7358558558558559;0.3403480936377459;0.2702702702702703;0.8115315315315316;0.48644057662495377;0.4594594594594595;0.6331531531531531;0.2664380957991546;0.21621621621621623;0.7524324324324325;0.3564107018082535;0.2702702702702703;0.8136936936936937;0.49859667407761743;0.4864864864864865;0.6452252252252253;0.2886671399213175;0.1891891891891892;0.765045045045045;0.3739521464650265;0.2972972972972973;0.8127927927927928;0.49874086534927525;0.4594594594594595;0.6517117117117117;0.29604205655220556;0.1891891891891892;0.7825225225225225;0.3981103928889457;0.35135135135135137;0.8131531531531532;0.49965763063575463;0.4864864864864865;0.6684684684684685;0.2949545779866778;0.24324324324324326;0.794954954954955;0.42183268728432644;0.35135135135135137;0.8127027027027027;0.5035870958972756;0.4864864864864865;0.6803603603603604;0.29104669761417995;0.21621621621621623;0.8025225225225225;0.44073477975308034;0.4594594594594595;0.8135135135135135;0.5133617954305552;0.5135135135135135;0.6927927927927928;0.29521189672060194;0.21621621621621623;0.8063063063063063;0.4512958866869259;0.4864864864864865;0.8127927927927928;0.5168384558237606;0.5135135135135135;0.7073873873873874;0.3144490163137152;0.24324324324324326;0.8147747747747748;0.46637709404101607;0.4864864864864865;0.8111711711711712;0.5198536758333729;0.5135135135135135;0.7131531531531532;0.31233603575643326;0.24324324324324326;0.8185585585585586;0.4837084795593142;0.4864864864864865;0.8082882882882882;0.5139169583551333;0.5135135135135135;0.7227027027027026;0.33305583955016405;0.24324324324324326;0.8154954954954955;0.48752654109599486;0.4864864864864865;0.8066666666666668;0.5148441743077843;0.5135135135135135;0.732072072072072;0.3267024551311198;0.2702702702702703;0.8187387387387387;0.5056810767218425;0.4864864864864865;0.8091891891891893;0.5166227088351395;0.5135135135135135;0.738018018018018;0.3181048183508153;0.2972972972972973;0.821081081081081;0.5165299833349438;0.5135135135135135;0.8054954954954955;0.5188451253353399;0.5135135135135135;0.7508108108108108;0.3377246350670848;0.2972972972972973;0.8192792792792793;0.5187626076522649;0.5135135135135135;0.8007207207207208;0.5173868758477421;0.5135135135135135
Cardiotocography_withoutdupl_norm_20_v10_outliers;0.49309033014421716;0.20634607068476152;0.20145631067961164;0.5273411725893109;0.2477820632097973;0.25970873786407767;0.5212872030822886;0.3135165663237661;0.3131067961165049;0.49079938024318975;0.20772699358070595;0.19902912621359223;0.530500341691017;0.24621118375925213;0.2524271844660194;0.5251282814120086;0.3155337453213587;0.3131067961165049;0.49320299981148086;0.21112120709895016;0.20631067961165048;0.5372664129512678;0.24838869251409432;0.25;0.5286615432651522;0.31799334128865586;0.3106796116504854;0.4957237074653596;0.21161612742467473;0.21601941747572814;0.5427364148364596;0.2507786133173057;0.25485436893203883;0.5325622702422472;0.3212242005859748;0.3131067961165049;0.49628337378640774;0.2115648724256731;0.22330097087378642;0.5473389339240268;0.2528329986939894;0.2645631067961165;0.5356676819210104;0.3235779799088886;0.3106796116504854;0.4939983151098124;0.21227488937279337;0.2087378640776699;0.5545203365067395;0.25604715676873424;0.2669902912621359;0.5395580992553493;0.3261815560830419;0.3131067961165049;0.4955874729003676;0.21521927771063848;0.21359223300970873;0.5608430931284758;0.2603096007464035;0.27184466019417475;0.5423159286926195;0.3284708085299618;0.3155339805825243;0.5002960340277124;0.2152430874019241;0.2087378640776699;0.5672586365350174;0.2642307849083245;0.28398058252427183;0.5455185455745122;0.33051723587147747;0.3155339805825243;0.5009344954755396;0.2152105315813661;0.2111650485436893;0.5731852083136959;0.2689508404323139;0.3058252427184466;0.5479332111886135;0.33208051991186727;0.3155339805825243;0.5036871700914318;0.21697656054539355;0.20388349514563106;0.5791765835611273;0.27365948626548386;0.3179611650485437;0.5511785394476387;0.3342591151055498;0.3155339805825243;0.5084237145348289;0.2187356831815228;0.21359223300970873;0.5837260816288057;0.27752665244419755;0.32524271844660196;0.5532235307286266;0.33550143019230727;0.3155339805825243;0.5122250270996325;0.22088278723605004;0.2087378640776699;0.5882240314827034;0.2819146457107033;0.33980582524271846;0.5548531906871524;0.33657065675135694;0.3179611650485437;0.5168106089169573;0.22380778871487705;0.21359223300970873;0.5913861461966254;0.28531569747225893;0.3470873786407767;0.5565056791403524;0.33782463933828133;0.3179611650485437
Arrhythmia_withoutdupl_norm_20_v10_outliers;0.7275597957538296;0.40754724405689696;0.47540983606557374;0.7479844127922601;0.49366559771564494;0.45901639344262296;0.750873421123354;0.5204929792372995;0.45901639344262296;0.7293738242407956;0.41012846225657423;0.45901639344262296;0.7479172265520021;0.4969221645883826;0.45901639344262296;0.750268744961032;0.5210469974464498;0.47540983606557374;0.7320612738511153;0.41442425268368394;0.47540983606557374;0.7473797366299382;0.49704817020188574;0.45901639344262296;0.750100779360387;0.5202846775505456;0.47540983606557374;0.7318597151303412;0.4193847447034718;0.45901639344262296;0.7474469228701962;0.49803081424714335;0.45901639344262296;0.750235151840903;0.5224283956811622;0.47540983606557374;0.7343456060198872;0.4253643014749993;0.45901639344262296;0.7471781779091642;0.4980886076112711;0.45901639344262296;0.749966406879871;0.5223342690077654;0.47540983606557374;0.7309862940069873;0.4229641826921172;0.4426229508196721;0.7469094329481322;0.5015957255706556;0.45901639344262296;0.749260951357162;0.5239219659356175;0.47540983606557374;0.7321956463316313;0.42018124215859176;0.45901639344262296;0.7469094329481323;0.501622026828223;0.45901639344262296;0.749395323837678;0.5241751587826877;0.47540983606557374;0.7329346949744693;0.42277881369600406;0.45901639344262296;0.7483203439935502;0.5039479946024121;0.45901639344262296;0.748723461435098;0.5231931061924792;0.47540983606557374;0.7330690674549851;0.42307778345014846;0.45901639344262296;0.7478500403117441;0.5040943079285399;0.47540983606557374;0.7481187852727761;0.523759185569385;0.47540983606557374;0.735084654662725;0.4250018602287348;0.4426229508196721;0.7465063155065842;0.5036309312157946;0.47540983606557374;0.7493953238376779;0.5237666308075732;0.47540983606557374;0.735958075786079;0.4200913838151275;0.4426229508196721;0.7462375705455522;0.5058503206591591;0.47540983606557374;0.7497312550389681;0.5241370487241925;0.47540983606557374;0.7369658693899489;0.42556512944023117;0.4426229508196721;0.7458344531040044;0.5068890356732297;0.47540983606557374;0.750134372480516;0.5243887792817324;0.47540983606557374;0.735286213383499;0.4293477064820297;0.4426229508196721;0.7457000806234882;0.5115977932550997;0.47540983606557374;0.7508734211233539;0.524900656856472;0.47540983606557374
