Skewness: 0.6110554162748649, Average LID: LPCA: 11.607  |||  MLE: 5.575999363728907  |||  MLENB: 5.575999363728907  |||  TLE: 5.438393643580424
LPCA: 0.14521807489112065  |||  MLE: -0.21885278540639835  |||  MLENB: -0.21885278540639835  |||  TLE: -0.10836708042293264
node;in_degree;local_intrinsic_dimensionality_LPCA;local_intrinsic_dimensionality_MLE;local_intrinsic_dimensionality_MLENB;local_intrinsic_dimensionality_TLE
0;59;9;3.9345789129174618;3.9345789129174618;3.7652922261524076
1;114;11;4.885556866181832;4.885556866181832;4.596033022721786
2;45;10;3.108279868415142;3.108279868415142;3.0400621322997674
3;128;10;4.145210919409922;4.145210919409922;4.350469494182001
4;145;11;4.548408777382585;4.548408777382585;4.5841978851210134
5;50;11;10.454484842519099;10.454484842519099;8.832920940946595
6;33;8;3.6536198229750365;3.6536198229750365;3.2040927449199406
7;45;8;4.423038688576923;4.423038688576923;3.860237127867958
8;18;8;3.4650912290323204;3.4650912290323204;2.7422808196526374
9;79;9;3.798668549447758;3.798668549447758;3.712121852212588
10;122;11;5.057762708771406;5.057762708771406;4.875262882486065
11;91;10;3.322546819964984;3.322546819964984;3.500428182314653
12;38;8;7.260100674101748;7.260100674101748;6.091882072650448
13;121;10;4.02086087844026;4.02086087844026;4.2458062427332
14;109;10;3.979063318499032;3.979063318499032;4.155942989781724
15;105;9;4.501810780908236;4.501810780908236;4.4798998981417135
16;61;9;4.184648014774103;4.184648014774103;4.070169856158223
17;29;9;3.3623854131889455;3.3623854131889455;2.916557272810574
18;95;10;4.93329094506439;4.93329094506439;4.7752757526779535
19;156;10;4.373989153572642;4.373989153572642;4.570028216974263
20;119;9;4.373082004587467;4.373082004587467;4.314169366252793
21;44;8;4.13397088441188;4.13397088441188;3.7490327120329803
22;93;9;5.026765076506389;5.026765076506389;4.981764642720649
23;141;9;4.258453387367891;4.258453387367891;4.457373226413752
24;83;10;3.7670060211954173;3.7670060211954173;3.784508434840875
